ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID_duplicated_0,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
65287,ENSG00000167553.15,TUBA1C,chr12,+,49269827,49269976,49269464,49269687,49272252,49273328,65287,"3644,3930","4,0","3994,4273","3,2",198,99,1.0,1.0,"0.998,1.0","0.998,0.999",0.001
65288,ENSG00000178952.10,TUFM,chr16,-,28845313,28845480,28844950,28845055,28845911,28846106,65288,"2197,1857","0,6","2564,2721","2,2",198,99,1.0,1.0,"1.0,0.994","0.998,0.999",-0.001
65289,ENSG00000172590.18,MRPL52,chr14,+,22830049,22830110,22829882,22829940,22830186,22830254,65289,"315,294","1,4","246,297","1,2",160,99,0.79344935589,1.0,"0.995,0.978","0.993,0.989",-0.005
65290,ENSG00000172590.18,MRPL52,chr14,+,22830052,22830110,22829886,22829940,22830186,22830254,65290,"345,283","1,4","250,334","1,2",157,99,0.927967758504,1.0,"0.995,0.978","0.994,0.991",-0.006
65291,ENSG00000172590.18,MRPL52,chr14,+,22830963,22831037,22830186,22830254,22833417,22833468,65291,"35,28","213,131","43,34","209,232",173,99,0.832693825165,1.0,"0.086,0.109","0.105,0.077",0.007
65292,ENSG00000172590.18,MRPL52,chr14,+,22830963,22831037,22830186,22830254,22834171,22834977,65292,"11,7","10,2","16,14","7,5",173,99,0.425028720132,1.0,"0.386,0.667","0.567,0.616",-0.065
65293,ENSG00000172590.18,MRPL52,chr14,+,22833417,22833482,22830186,22830254,22834171,22834345,65293,"281,183","10,2","314,321","7,5",164,99,0.575928352714,1.0,"0.944,0.982","0.964,0.975",-0.007
65295,ENSG00000172590.18,MRPL52,chr14,+,22833417,22833489,22830186,22830254,22834171,22834346,65295,"172,111","10,2","159,196","7,5",171,99,0.765720210222,1.0,"0.909,0.97","0.929,0.958",-0.004
65297,ENSG00000135451.12,TROAP,chr12,+,49323844,49323946,49323603,49323752,49324230,49324416,65297,"503,505","0,0","509,528","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.992",0.004
65298,ENSG00000135451.12,TROAP,chr12,+,49323844,49323946,49323603,49323752,49325500,49325658,65298,"504,505","1,0","509,523","1,0",198,99,1.0,1.0,"0.996,1.0","0.996,1.0",0.0
65300,ENSG00000135451.12,TROAP,chr12,+,49323844,49324037,49323373,49323752,49324230,49324416,65300,"515,506","0,0","523,537","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.993",0.004
65301,ENSG00000135451.12,TROAP,chr12,+,49323844,49324037,49323373,49323752,49325500,49325505,65301,"540,555","1,0","566,592","1,0",198,99,1.0,1.0,"0.996,1.0","0.996,1.0",0.0
65304,ENSG00000135451.12,TROAP,chr12,+,49326667,49326720,49326075,49326158,49327226,49327327,65304,"21,22","2,0","19,47","0,0",152,99,0.662134155777,1.0,"0.872,1.0","1.0,1.0",-0.064
65305,ENSG00000135451.12,TROAP,chr12,+,49328926,49329055,49327208,49327330,49329160,49329244,65305,"303,268","3,0","260,360","0,2",198,99,1.0,1.0,"0.981,1.0","1.0,0.989",-0.004
65306,ENSG00000135451.12,TROAP,chr12,+,49329856,49329991,49329394,49329454,49330144,49330573,65306,"101,84","1,0","123,104","0,0",198,99,1.0,1.0,"0.981,1.0","1.0,1.0",-0.01
65307,ENSG00000135451.12,TROAP,chr12,+,49330144,49330573,49329394,49329454,49331213,49331407,65307,"3,1","0,0","1,0","1,0",198,99,1.0,1.0,"1.0,1.0","0.333,NA",0.667
65308,ENSG00000135451.12,TROAP,chr12,+,49330144,49330943,49329394,49329454,49331213,49331407,65308,"117,109","0,0","106,153","1,0",198,99,1.0,1.0,"1.0,1.0","0.981,1.0",0.01
65309,ENSG00000135451.12,TROAP,chr12,+,49330660,49330943,49330144,49330573,49331213,49331407,65309,"123,118","2,1","114,162","1,0",198,99,0.444663778518,1.0,"0.969,0.983","0.983,1.0",-0.016
65312,ENSG00000110844.13,PRPF40B,chr12,+,49630544,49630625,49623413,49623593,49631400,49631544,65312,"22,17","0,6","7,13","2,2",180,99,0.83878440645,1.0,"1.0,0.609","0.658,0.781",0.085
65313,ENSG00000110844.13,PRPF40B,chr12,+,49632595,49632623,49631859,49631925,49632854,49632880,65313,"0,2","1,1","2,1","0,0",127,99,0.470283342461,1.0,"0.0,0.609","1.0,1.0",-0.696
65314,ENSG00000110844.13,PRPF40B,chr12,+,49633013,49633124,49631859,49632880,49633426,49633547,65314,"2,4","0,1","9,8","0,0",198,99,1.0,1.0,"1.0,0.667","1.0,1.0",-0.166
65315,ENSG00000110844.13,PRPF40B,chr12,+,49637469,49637584,49636715,49636849,49637732,49637824,65315,"1,3","0,4","10,9","1,0",198,99,0.012384614604,0.18016796005294436,"1.0,0.273","0.833,1.0",-0.28
65317,ENSG00000100445.17,SDR39U1,chr14,-,24441673,24441795,24440203,24440926,24442177,24442260,65317,"117,111","5,2","109,115","1,2",198,99,0.122407005343,0.7595405835714406,"0.921,0.965","0.982,0.966",-0.031
65318,ENSG00000100445.17,SDR39U1,chr14,-,24441673,24441795,24440203,24440926,24442345,24442452,65318,"76,64","2,5","74,65","1,4",198,99,0.502674247379,1.0,"0.95,0.865","0.974,0.89",-0.024
65320,ENSG00000100445.17,SDR39U1,chr14,-,24441677,24441795,24440782,24440926,24442177,24442260,65320,"78,79","5,2","59,71","1,2",198,99,0.187584271739,0.9776173509821594,"0.886,0.952","0.967,0.947",-0.038
65321,ENSG00000100445.17,SDR39U1,chr14,-,24442097,24442260,24440782,24440926,24442345,24442694,65321,"17,13","2,5","12,10","1,4",198,99,0.866057309582,1.0,"0.81,0.565","0.857,0.556",-0.019
65322,ENSG00000100445.17,SDR39U1,chr14,-,24442108,24442260,24440782,24440926,24442345,24442375,65322,"17,13","2,5","12,10","1,4",198,99,0.866057309582,1.0,"0.81,0.565","0.857,0.556",-0.019
65323,ENSG00000100445.17,SDR39U1,chr14,-,24442108,24442260,24441677,24441795,24442345,24442375,65323,"19,13","35,32","16,13","24,20",198,99,0.348315139719,1.0,"0.213,0.169","0.25,0.245",-0.056
65324,ENSG00000100445.17,SDR39U1,chr14,-,24442177,24442260,24440782,24440926,24442345,24442448,65324,"20,11","2,5","12,11","1,4",182,99,0.822500472859,1.0,"0.845,0.545","0.867,0.599",-0.038
65325,ENSG00000100445.17,SDR39U1,chr14,-,24442177,24442260,24441673,24441795,24442345,24442448,65325,"91,88","35,32","70,78","24,20",182,99,0.33537512438,1.0,"0.586,0.599","0.613,0.68",-0.054
65326,ENSG00000161791.13,FMNL3,chr12,-,49646638,49646753,49644930,49645903,49646885,49647009,65326,"20,8","7,3","22,30","5,3",198,99,0.108548325448,0.7034169888844138,"0.588,0.571","0.688,0.833",-0.181
65327,ENSG00000161791.13,FMNL3,chr12,-,49658441,49658594,49657081,49657190,49661965,49662049,65327,"3,6","9,10","8,13","20,17",198,99,0.589294157619,1.0,"0.143,0.231","0.167,0.277",-0.035
65328,ENSG00000139644.12,TMBIM6,chr12,+,49741201,49741329,49715380,49715543,49752463,49752526,65328,"0,1","0,0","0,1","1,0",198,99,1.0,1.0,"NA,1.0","0.0,1.0",0.5
65329,ENSG00000139644.12,TMBIM6,chr12,+,49741201,49741329,49738992,49739082,49752463,49752526,65329,"0,2","0,2","0,2","2,3",198,99,1.0,1.0,"NA,0.333","0.0,0.25",0.208
65330,ENSG00000139644.12,TMBIM6,chr12,+,49741956,49742115,49741548,49741611,49743416,49743565,65330,"8,5","0,0","9,6","2,1",198,99,0.0099908485466,0.15735363223988164,"1.0,1.0","0.692,0.75",0.279
65331,ENSG00000139644.12,TMBIM6,chr12,+,49741956,49742115,49741548,49741611,49744412,49744542,65331,"8,3","1,1","9,6","0,1",198,99,0.550230426797,1.0,"0.8,0.6","1.0,0.75",-0.175
65332,ENSG00000139644.12,TMBIM6,chr12,+,49741956,49742115,49741548,49741611,49749617,49749856,65332,"8,3","0,0","9,6","1,1",198,99,0.166943046817,0.9131150858344385,"1.0,1.0","0.818,0.75",0.216
65333,ENSG00000139644.12,TMBIM6,chr12,+,49741956,49742115,49741548,49741611,49752463,49752549,65333,"21,19","730,734","18,17","1034,1015",198,99,0.220600410466,1.0,"0.014,0.013","0.009,0.008",0.005
65335,ENSG00000139644.12,TMBIM6,chr12,+,49741956,49742115,49741607,49741768,49752463,49752549,65335,"13,16","0,2","9,11","4,0",198,99,0.0915625743538,0.6384689796896016,"1.0,0.8","0.529,1.0",0.136
65336,ENSG00000139644.12,TMBIM6,chr12,+,49741956,49742280,49741556,49741611,49752463,49752549,65336,"14,5","730,734","12,8","1034,1015",198,99,1.0,1.0,"0.009,0.003","0.006,0.004",0.001
65337,ENSG00000139644.12,TMBIM6,chr12,+,49742437,49742607,49741607,49741768,49752463,49752524,65337,"1,4","0,2","0,0","4,0",198,99,1.0,1.0,"1.0,0.5","0.0,NA",0.75
65338,ENSG00000139644.12,TMBIM6,chr12,+,49742437,49742607,49741956,49742115,49752463,49752524,65338,"2,2","13,16","0,0","9,11",198,99,0.150286579684,0.8580579965016252,"0.071,0.059","0.0,0.0",0.065
65339,ENSG00000139644.12,TMBIM6,chr12,+,49743416,49743565,49741556,49741611,49752463,49752549,65339,"1,6","730,734","6,2","1034,1015",198,99,1.0,1.0,"0.001,0.004","0.003,0.001",0.001
65340,ENSG00000139644.12,TMBIM6,chr12,+,49743416,49743565,49741956,49742115,49752463,49752549,65340,"1,8","13,16","4,1","9,11",198,99,0.620842282792,1.0,"0.037,0.2","0.182,0.043",0.006
65341,ENSG00000139644.12,TMBIM6,chr12,+,49744412,49744542,49741546,49741611,49752463,49752549,65341,"5,4","730,734","4,3","1034,1015",198,99,1.0,1.0,"0.003,0.003","0.002,0.001",0.002
65342,ENSG00000139644.12,TMBIM6,chr12,+,49744412,49744542,49741956,49742115,49752463,49752549,65342,"4,3","13,16","4,2","9,11",198,99,0.875271485243,1.0,"0.133,0.086","0.182,0.083",-0.023
65343,ENSG00000139644.12,TMBIM6,chr12,+,49749617,49749734,49741543,49741611,49752463,49752549,65343,"0,0","730,734","4,1","1034,1015",198,99,1.0,1.0,"0.0,0.0","0.002,0.0",-0.001
65344,ENSG00000139644.12,TMBIM6,chr12,+,49749617,49749856,49741556,49741611,49752463,49752542,65344,"0,0","730,734","4,1","1034,1015",198,99,1.0,1.0,"0.0,0.0","0.002,0.0",-0.001
65345,ENSG00000139644.12,TMBIM6,chr12,+,49749617,49749856,49741956,49742115,49752463,49752542,65345,"0,0","13,16","3,0","9,11",198,99,0.446466945444,1.0,"0.0,0.0","0.143,0.0",-0.071
65346,ENSG00000139644.12,TMBIM6,chr12,+,49759220,49759321,49758682,49758762,49761703,49761779,65346,"1305,1227","0,2","1418,1686","0,0",198,99,1.0,1.0,"1.0,0.997","1.0,1.0",-0.002
65347,ENSG00000139644.12,TMBIM6,chr12,+,49761703,49761779,49759135,49759321,49762872,49762948,65347,"2682,2193","0,0","2643,3448","5,3",175,99,1.0,1.0,"1.0,1.0","0.997,0.998",0.002
65349,ENSG00000161800.12,RACGAP1,chr12,-,49990683,49990792,49989161,49990343,49991997,49992133,65349,"527,426","3,2","691,663","7,4",198,99,0.445837791305,1.0,"0.989,0.991","0.98,0.988",0.006
65350,ENSG00000161800.12,RACGAP1,chr12,-,49994130,49994329,49992549,49992655,49994413,49994509,65350,"287,296","1,0","370,356","0,0",198,99,1.0,1.0,"0.993,1.0","1.0,1.0",-0.004
65352,ENSG00000161800.12,RACGAP1,chr12,-,50006433,50006636,50005255,50005392,50016630,50016715,65352,"407,332","9,6","551,540","3,4",198,99,0.00821803674224,0.13989201671914386,"0.958,0.965","0.989,0.985",-0.025
65353,ENSG00000161800.12,RACGAP1,chr12,-,50006433,50006636,50005255,50005392,50025397,50025443,65353,"170,192","2,2","272,252","0,0",198,99,0.54798839528,1.0,"0.977,0.98","1.0,1.0",-0.022
65354,ENSG00000161800.12,RACGAP1,chr12,-,50016630,50016715,50006433,50006636,50025327,50025436,65354,"231,138","0,0","282,294","3,0",184,99,1.0,1.0,"1.0,1.0","0.981,1.0",0.01
65355,ENSG00000161800.12,RACGAP1,chr12,-,50016630,50016715,50006433,50006636,50025397,50025448,65355,"233,137","0,0","280,295","2,5",184,99,0.387359237155,1.0,"1.0,1.0","0.987,0.969",0.022
65356,ENSG00000161800.12,RACGAP1,chr12,-,50016630,50016719,50002246,50002300,50025372,50025435,65356,"12,8","0,1","13,10","0,0",188,99,1.0,1.0,"1.0,0.808","1.0,1.0",-0.096
65358,ENSG00000161800.12,RACGAP1,chr12,-,50016630,50016719,50005255,50005392,50025397,50025461,65358,"117,72","2,2","134,127","0,0",188,99,0.525926974678,1.0,"0.969,0.95","1.0,1.0",-0.04
65359,ENSG00000161800.12,RACGAP1,chr12,-,50016630,50016719,50006433,50006636,50025327,50025400,65359,"265,184","0,0","313,328","3,0",188,99,1.0,1.0,"1.0,1.0","0.982,1.0",0.009
65360,ENSG00000161800.12,RACGAP1,chr12,-,50016630,50016719,50006433,50006636,50025397,50025461,65360,"342,204","0,0","407,414","2,5",188,99,0.765293297365,1.0,"1.0,1.0","0.991,0.978",0.016
65362,ENSG00000161800.12,RACGAP1,chr12,-,50018515,50018589,50016630,50016715,50025327,50025463,65362,"0,2","5,3","3,2","9,5",173,99,0.139487948573,0.8214548087086255,"0.0,0.276","0.16,0.186",-0.035
65363,ENSG00000161800.12,RACGAP1,chr12,-,50018515,50018589,50016630,50016715,50025372,50025435,65363,"0,1","1,1","3,2","4,1",173,99,0.00962924448454,0.1537905948573531,"0.0,0.364","0.3,0.534",-0.235
65364,ENSG00000161800.12,RACGAP1,chr12,-,50018515,50018589,50016630,50016715,50025397,50025451,65364,"1,2","7,2","10,6","7,6",173,99,0.0280505189777,0.304585359288642,"0.076,0.364","0.45,0.364",-0.187
65367,ENSG00000161800.12,RACGAP1,chr12,-,50018515,50018589,50016630,50016719,50025327,50025463,65367,"3,3","39,49","3,0","40,38",173,99,0.261737775471,1.0,"0.042,0.034","0.041,0.0",0.018
65368,ENSG00000161800.12,RACGAP1,chr12,-,50018515,50018589,50016630,50016719,50025372,50025435,65368,"3,2","12,8","4,0","12,9",173,99,0.787521307146,1.0,"0.125,0.125","0.16,0.0",0.045
65369,ENSG00000161800.12,RACGAP1,chr12,-,50018515,50018589,50016630,50016719,50025397,50025451,65369,"4,3","116,69","11,4","135,124",173,99,0.266319993153,1.0,"0.019,0.024","0.045,0.018",-0.01
65373,ENSG00000161800.12,RACGAP1,chr12,-,50019743,50019806,50018515,50018589,50025397,50025438,65373,"2,0","1,1","0,0","8,4",162,99,0.424608195028,1.0,"0.55,0.0","0.0,0.0",0.275
65374,ENSG00000161800.12,RACGAP1,chr12,-,50021061,50021177,50016630,50016715,50025327,50025463,65374,"2,2","5,3","0,0","9,5",198,99,0.00854131442539,0.14289004635871178,"0.167,0.25","0.0,0.0",0.209
65376,ENSG00000161800.12,RACGAP1,chr12,-,50021061,50021177,50016630,50016715,50025397,50025438,65376,"0,0","7,2","0,2","7,6",198,99,0.816089353249,1.0,"0.0,0.0","0.0,0.143",-0.071
65377,ENSG00000161800.12,RACGAP1,chr12,-,50021061,50021177,50016630,50016719,50025327,50025463,65377,"2,2","39,49","0,0","40,38",198,99,0.542252116665,1.0,"0.025,0.02","0.0,0.0",0.022
65379,ENSG00000161800.12,RACGAP1,chr12,-,50021061,50021177,50016630,50016719,50025397,50025438,65379,"0,0","116,69","0,2","135,124",198,99,1.0,1.0,"0.0,0.0","0.0,0.008",-0.004
65380,ENSG00000161800.12,RACGAP1,chr12,-,50021061,50021177,50018515,50018589,50025327,50025463,65380,"2,2","0,1","0,0","1,0",198,99,1.0,1.0,"1.0,0.5","0.0,NA",0.75
65382,ENSG00000161800.12,RACGAP1,chr12,-,50021061,50021177,50018515,50018589,50025397,50025438,65382,"0,0","1,1","0,2","8,4",198,99,0.781465516032,1.0,"0.0,0.0","0.0,0.2",-0.1
65383,ENSG00000161800.12,RACGAP1,chr12,-,50021061,50021177,50019743,50019806,50025397,50025438,65383,"0,0","1,0","0,2","0,0",198,99,1.0,1.0,"0.0,NA","NA,1.0",-1.0
65384,ENSG00000110881.11,ASIC1,chr12,+,50076967,50077049,50059758,50059954,50077212,50077363,65384,"0,0","1,0","1,1","0,1",181,99,1.0,1.0,"0.0,NA","1.0,0.354",-0.677
65385,ENSG00000110881.11,ASIC1,chr12,+,50076967,50077060,50059886,50059954,50077212,50077363,65385,"0,0","1,0","1,1","0,1",192,99,1.0,1.0,"0.0,NA","1.0,0.34",-0.67
65386,ENSG00000066117.14,SMARCD1,chr12,+,50086755,50086878,50086620,50086663,50088520,50088637,65386,"78,115","2,0","94,78","0,0",198,99,0.729942505961,1.0,"0.951,1.0","1.0,1.0",-0.024
65387,ENSG00000066117.14,SMARCD1,chr12,+,50087362,50087485,50086755,50086878,50088520,50088637,65387,"177,150","16,36","202,167","13,6",198,99,0.000678275637831,0.02904218542671916,"0.847,0.676","0.886,0.933",-0.148
65388,ENSG00000066117.14,SMARCD1,chr12,+,50088520,50088637,50086755,50086878,50089883,50089985,65388,"135,162","1,0","149,153","0,0",198,99,1.0,1.0,"0.985,1.0","1.0,1.0",-0.008
65389,ENSG00000066117.14,SMARCD1,chr12,+,50089883,50089985,50088520,50088637,50090240,50090326,65389,"342,359","3,0","351,365","0,0",198,99,1.0,1.0,"0.983,1.0","1.0,1.0",-0.008
65390,ENSG00000066117.14,SMARCD1,chr12,+,50094436,50094572,50090492,50090590,50098713,50098815,65390,"152,116","0,0","194,167","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.988",0.006
65391,ENSG00000066117.14,SMARCD1,chr12,+,50096849,50096972,50094436,50094572,50098713,50098815,65391,"178,143","12,5","212,186","7,9",198,99,0.477079617858,1.0,"0.881,0.935","0.938,0.912",-0.017
65397,ENSG00000178449.8,COX14,chr12,+,50118492,50118552,50112203,50112301,50120035,50120457,65397,"0,0","61,53","6,0","52,79",159,99,0.299807634001,1.0,"0.0,0.0","0.067,0.0",-0.034
65398,ENSG00000139624.12,CERS5,chr12,-,50132961,50133064,50129791,50130694,50134545,50134702,65398,"1,0","12,6","0,0","25,22",198,99,1.0,1.0,"0.04,0.0","0.0,0.0",0.02
65399,ENSG00000139624.12,CERS5,chr12,-,50132961,50134068,50129797,50130694,50134545,50134702,65399,"3,5","12,6","3,5","25,22",198,99,0.166759012742,0.912693293400894,"0.111,0.294","0.057,0.102",0.123
65403,ENSG00000139624.12,CERS5,chr12,-,50137727,50137820,50135940,50136069,50138566,50138617,65403,"28,29","0,0","33,36","1,0",192,99,1.0,1.0,"1.0,1.0","0.944,1.0",0.028
65404,ENSG00000139624.12,CERS5,chr12,-,50138566,50138617,50135940,50136069,50142052,50142110,65404,"26,28","0,0","23,29","0,2",150,99,0.476057808087,1.0,"1.0,1.0","1.0,0.905",0.047
65405,ENSG00000139624.12,CERS5,chr12,-,50142052,50142110,50138566,50138617,50143073,50143204,65405,"38,49","1,1","39,42","4,1",157,99,0.141323172096,0.8282358401332804,"0.96,0.969","0.86,0.964",0.052
65408,ENSG00000139624.12,CERS5,chr12,-,50144768,50144969,50143951,50144057,50167100,50167303,65408,"6,7","11,8","3,7","10,14",198,99,0.334411990775,1.0,"0.214,0.304","0.13,0.2",0.094
65409,ENSG00000139624.12,CERS5,chr12,-,50147325,50147403,50144018,50144057,50167100,50167505,65409,"0,1","11,8","0,0","10,14",177,99,1.0,1.0,"0.0,0.065","0.0,0.0",0.033
65411,ENSG00000139624.12,CERS5,chr12,-,50148471,50148588,50144768,50144969,50167100,50167359,65411,"1,0","3,5","0,0","2,4",198,99,1.0,1.0,"0.143,0.0","0.0,0.0",0.071
65414,ENSG00000139624.12,CERS5,chr12,-,50165821,50165943,50143951,50144057,50167100,50167326,65414,"0,0","11,8","0,1","10,14",198,99,1.0,1.0,"0.0,0.0","0.0,0.034",-0.017
65415,ENSG00000136021.18,SCYL2,chr12,+,100282942,100283147,100267139,100267396,100291502,100291660,65415,"47,44","0,0","63,56","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.966",0.017
65416,ENSG00000136021.18,SCYL2,chr12,+,100313421,100313538,100312431,100312653,100314488,100314614,65416,"54,51","1,0","75,62","0,1",198,99,1.0,1.0,"0.964,1.0","1.0,0.969",-0.002
65420,ENSG00000161813.21,LARP4,chr12,+,50402674,50402813,50400888,50401028,50412404,50412453,65420,"2,6","29,22","6,8","28,22",198,99,0.188913915531,0.9812751092487999,"0.033,0.12","0.097,0.154",-0.049
65421,ENSG00000161813.21,LARP4,chr12,+,50402674,50402813,50400888,50401028,50427761,50427909,65421,"2,6","81,78","5,10","80,81",198,99,0.137145330586,0.8144081383644091,"0.012,0.037","0.03,0.058",-0.019
65422,ENSG00000161813.21,LARP4,chr12,+,50412404,50412453,50400955,50401028,50427761,50427909,65422,"47,33","81,78","44,28","80,81",148,99,0.592786414642,1.0,"0.28,0.221","0.269,0.188",0.022
65423,ENSG00000161813.21,LARP4,chr12,+,50412404,50412453,50400955,50401028,50427764,50427909,65423,"16,10","5,7","11,8","8,6",148,99,0.332368061653,1.0,"0.682,0.489","0.479,0.471",0.111
65424,ENSG00000161813.21,LARP4,chr12,+,50412404,50412453,50401192,50401281,50427761,50427909,65424,"20,13","0,1","18,6","0,1",148,99,1.0,1.0,"1.0,0.897","1.0,0.801",0.048
65425,ENSG00000161813.21,LARP4,chr12,+,50412404,50412453,50402674,50402813,50427761,50427909,65425,"22,16","2,3","21,7","3,3",148,99,0.468780264858,1.0,"0.88,0.781","0.824,0.609",0.114
65426,ENSG00000161813.21,LARP4,chr12,+,50415711,50415831,50412404,50412453,50427761,50427909,65426,"4,2","34,30","2,2","34,22",198,99,0.573524398368,1.0,"0.056,0.032","0.029,0.043",0.008
65427,ENSG00000161813.21,LARP4,chr12,+,50416345,50416434,50400895,50401028,50427761,50427909,65427,"2,1","81,78","3,1","80,81",188,99,1.0,1.0,"0.013,0.007","0.019,0.006",-0.003
65428,ENSG00000161813.21,LARP4,chr12,+,50416345,50416434,50415711,50415831,50427761,50427909,65428,"2,0","3,0","1,1","2,2",188,99,1.0,1.0,"0.26,NA","0.208,0.208",0.052
65429,ENSG00000161813.21,LARP4,chr12,+,50427761,50427909,50400808,50401028,50428934,50429086,65429,"321,306","0,4","322,311","0,0",198,99,0.940221390159,1.0,"1.0,0.975","1.0,1.0",-0.012
65430,ENSG00000161813.21,LARP4,chr12,+,50427764,50427909,50400928,50401028,50428934,50429090,65430,"245,236","0,4","250,236","0,0",198,99,0.597394737631,1.0,"1.0,0.967","1.0,1.0",-0.016
65431,ENSG00000161813.21,LARP4,chr12,+,50437734,50437838,50435487,50435624,50440438,50440549,65431,"256,292","0,2","299,309","0,0",198,99,1.0,1.0,"1.0,0.986","1.0,1.0",-0.007
65432,ENSG00000161813.21,LARP4,chr12,+,50453459,50453672,50441589,50441643,50454313,50454417,65432,"194,227","5,3","189,204","10,3",198,99,0.207812056973,1.0,"0.951,0.974","0.904,0.971",0.025
65433,ENSG00000161813.21,LARP4,chr12,+,50454313,50454417,50441589,50441643,50461134,50461347,65433,"63,37","1,0","89,80","0,0",198,99,1.0,1.0,"0.969,1.0","1.0,1.0",-0.016
65434,ENSG00000161813.21,LARP4,chr12,+,50461134,50461347,50454313,50454417,50462581,50462630,65434,"133,86","3,6","140,147","0,2",198,99,0.00329440649655,0.07922582896013582,"0.957,0.878","1.0,0.974",-0.07
65435,ENSG00000161813.21,LARP4,chr12,+,50466958,50467120,50462581,50462630,50473414,50473536,65435,"113,132","10,1","92,104","2,3",198,99,0.243091828718,1.0,"0.85,0.985","0.958,0.945",-0.034
65436,ENSG00000161813.21,LARP4,chr12,+,50473414,50473536,50466958,50467120,50473998,50474107,65436,"157,212","8,4","139,136","4,4",198,99,0.723441691619,1.0,"0.908,0.964","0.946,0.944",-0.009
65438,ENSG00000218510.8,LINC00339,chr1,+,22027413,22027534,22025510,22025639,22030279,22030374,65438,"1,0","4,4","0,1","14,5",198,99,1.0,1.0,"0.111,0.0","0.0,0.091",0.01
65439,ENSG00000218510.8,LINC00339,chr1,+,22027413,22027534,22025521,22025643,22030279,22030374,65439,"1,6","18,7","2,0","17,16",198,99,0.0154238791686,0.20764718755527622,"0.027,0.3","0.056,0.0",0.136
65440,ENSG00000218510.8,LINC00339,chr1,+,22027413,22028379,22025552,22025639,22030279,22030617,65440,"0,0","4,4","0,1","14,5",198,99,1.0,1.0,"0.0,0.0","0.0,0.091",-0.045
65445,ENSG00000110911.15,SLC11A2,chr12,-,50999173,50999241,50996816,50996972,51000312,51000418,65445,"28,17","0,0","51,28","0,2",167,99,0.871897268227,1.0,"1.0,1.0","1.0,0.892",0.054
65446,ENSG00000110911.15,SLC11A2,chr12,-,50999344,50999415,50999173,50999241,51000312,51000418,65446,"184,135","0,0","150,164","3,0",170,99,0.71226616994,1.0,"1.0,1.0","0.967,1.0",0.016
65447,ENSG00000110911.15,SLC11A2,chr12,-,51000312,51000419,50999173,50999241,51008475,51008624,65447,"1,0","2,0","4,0","0,0",198,99,1.0,1.0,"0.2,NA","1.0,NA",-0.8
